order_item_id,order_id,product_id,quantity,unit_price,line_total
3160,1072,177,1,282.65,282.65
3161,1072,8,4,303.0,1212.0
3162,1073,109,2,214.67,429.34
3163,1073,83,1,408.93,408.93
3164,1073,51,4,374.77,1499.08
3165,1074,7,1,113.23,113.23
3166,1075,181,1,293.34,293.34
3167,1075,110,4,432.6,1730.4
3168,1076,86,1,86.74,86.74
3169,1077,176,4,278.08,1112.32
3170,1077,191,4,441.3,1765.2
3171,1077,80,1,123.53,123.53
3172,1078,3,1,74.07,74.07
3173,1078,70,4,256.3,1025.2
3174,1078,161,4,409.47,1637.88
3175,1078,44,4,457.0,1828.0
3176,1078,154,4,255.41,1021.64
3177,1079,103,4,111.05,444.2
3178,1080,147,1,123.15,123.15
3179,1081,180,2,22.83,45.66
3180,1081,159,2,154.75,309.5
3181,1081,36,3,89.71,269.13
3182,1081,70,3,256.3,768.9
3183,1081,66,4,220.21,880.84
3184,1082,183,2,157.59,315.18
3185,1082,146,2,336.51,673.02
3186,1083,75,4,271.99,1087.96
3187,1083,93,3,450.31,1350.93
3188,1083,104,3,363.06,1089.18
3189,1083,188,2,487.05,974.1
3190,1083,135,2,241.01,482.02
3191,1084,14,3,350.58,1051.74
3192,1084,161,1,409.47,409.47
3193,1084,24,2,443.3,886.6
3194,1085,55,3,379.11,1137.33
3195,1085,12,2,142.7,285.4
3196,1085,119,2,53.46,106.92
3197,1085,99,2,34.14,68.28
3198,1086,174,3,320.37,961.11
3199,1086,73,3,306.44,919.32
3200,1086,108,3,331.2,993.6
3201,1086,92,4,326.69,1306.76
3202,1087,44,4,457.0,1828.0
3203,1088,139,4,339.23,1356.92
3204,1088,190,2,432.98,865.96
3205,1089,65,2,173.39,346.78
3206,1089,97,4,296.28,1185.12
3207,1089,67,2,6.61,13.22
3208,1089,112,1,53.72,53.72
3209,1090,45,1,438.8,438.8
3210,1091,8,3,303.0,909.0
3211,1091,142,1,24.67,24.67
3212,1091,101,1,40.07,40.07
3213,1091,131,2,112.76,225.52
3214,1091,43,2,137.53,275.06
3215,1092,122,3,87.32,261.96
3216,1092,182,2,217.74,435.48
3217,1093,115,1,270.46,270.46
3218,1093,43,1,137.53,137.53
3219,1093,187,2,442.65,885.3
3220,1094,122,2,87.32,174.64
3221,1094,56,3,80.66,241.98
3222,1094,108,4,331.2,1324.8
3223,1095,137,4,44.66,178.64
3224,1095,57,1,397.08,397.08
3225,1096,80,2,123.53,247.06
3226,1096,176,4,278.08,1112.32
3227,1097,22,1,44.01,44.01
3228,1097,50,2,282.88,565.76
3229,1098,163,2,469.77,939.54
3230,1098,101,1,40.07,40.07
3231,1098,1,3,60.11,180.33
3232,1099,163,1,469.77,469.77
3233,1099,73,4,306.44,1225.76
3234,1100,181,4,293.34,1173.36
3235,1100,197,3,58.51,175.53
3236,1100,18,4,52.87,211.48
3237,1100,65,4,173.39,693.56
3238,1100,116,2,213.83,427.66
3239,1101,133,4,35.17,140.68
3240,1101,48,3,232.13,696.39
3241,1101,2,4,141.14,564.56
3242,1101,84,1,384.09,384.09
3243,1102,62,2,341.74,683.48
3244,1102,2,4,141.14,564.56
3245,1102,56,2,80.66,161.32
3246,1102,41,3,118.38,355.14
3247,1103,183,3,157.59,472.77
3248,1103,81,1,439.61,439.61
3249,1103,100,2,453.18,906.36
3250,1104,121,1,484.65,484.65
3251,1104,93,4,450.31,1801.24
3252,1105,50,4,282.88,1131.52
3253,1105,118,4,224.35,897.4
3254,1105,92,4,326.69,1306.76
3255,1105,146,3,336.51,1009.53
3256,1106,30,2,142.6,285.2
3257,1107,124,1,451.71,451.71
3258,1107,146,3,336.51,1009.53
3259,1107,96,1,296.21,296.21
3260,1108,126,1,136.28,136.28
3261,1109,62,2,341.74,683.48
3262,1109,6,3,20.73,62.19
3263,1109,134,3,33.3,99.9
3264,1110,39,2,345.64,691.28
3265,1110,3,3,74.07,222.21
3266,1111,77,4,165.46,661.84
3267,1111,193,4,392.28,1569.12
3268,1111,2,1,141.14,141.14
3269,1112,149,2,153.5,307.0
3270,1112,179,2,452.44,904.88
3271,1112,190,2,432.98,865.96
3272,1112,130,4,81.62,326.48
3273,1113,67,3,6.61,19.83
3274,1113,109,1,214.67,214.67
3275,1113,98,3,40.14,120.42
3276,1113,2,2,141.14,282.28
3277,1114,192,4,93.78,375.12
3278,1114,34,4,468.64,1874.56
3279,1115,39,2,345.64,691.28
3280,1115,8,3,303.0,909.0
3281,1115,93,1,450.31,450.31
3282,1115,65,4,173.39,693.56
3283,1115,78,3,60.37,181.11
3284,1116,60,3,266.91,800.73
3285,1116,73,3,306.44,919.32
3286,1116,91,1,202.5,202.5
3287,1116,49,1,74.12,74.12
3288,1117,98,4,40.14,160.56
3289,1117,146,4,336.51,1346.04
3290,1117,110,2,432.6,865.2
3291,1117,153,4,41.26,165.04
3292,1117,200,1,178.08,178.08
3293,1118,66,3,220.21,660.63
3294,1119,114,2,128.08,256.16
3295,1120,200,4,178.08,712.32
3296,1121,51,3,374.77,1124.31
3297,1121,125,2,192.59,385.18
3298,1121,172,2,415.53,831.06
3299,1121,197,3,58.51,175.53
3300,1122,93,3,450.31,1350.93
3301,1123,172,4,415.53,1662.12
3302,1123,2,2,141.14,282.28
3303,1123,130,1,81.62,81.62
3304,1123,32,2,188.24,376.48
3305,1124,9,2,103.42,206.84
3306,1124,25,2,290.79,581.58
3307,1124,51,2,374.77,749.54
3308,1124,153,3,41.26,123.78
3309,1125,80,3,123.53,370.59
3310,1125,185,2,342.62,685.24
3311,1126,97,2,296.28,592.56
3312,1126,51,1,374.77,374.77
3313,1126,181,2,293.34,586.68
3314,1127,8,2,303.0,606.0
3315,1127,54,3,257.22,771.66
3316,1127,81,4,439.61,1758.44
3317,1127,198,4,430.0,1720.0
3318,1127,136,4,82.93,331.72
3319,1128,58,4,300.22,1200.88
3320,1128,79,3,439.97,1319.91
3321,1128,38,3,192.83,578.49
3322,1129,185,2,342.62,685.24
3323,1129,138,2,38.92,77.84
3324,1129,146,4,336.51,1346.04
3325,1129,72,4,421.63,1686.52
3326,1130,2,1,141.14,141.14
3327,1130,43,4,137.53,550.12
3328,1130,195,1,406.32,406.32
3329,1130,188,2,487.05,974.1
3330,1130,141,2,126.88,253.76
3331,1131,164,2,135.91,271.82
3332,1132,23,1,415.56,415.56
3333,1132,104,1,363.06,363.06
3334,1132,96,3,296.21,888.63
3335,1133,119,1,53.46,53.46
3336,1133,42,4,403.5,1614.0
3337,1134,124,3,451.71,1355.13
3338,1134,139,4,339.23,1356.92
3339,1134,143,2,212.52,425.04
3340,1134,116,4,213.83,855.32
3341,1135,190,3,432.98,1298.94
3342,1135,16,4,478.82,1915.28
3343,1136,83,2,408.93,817.86
3344,1136,193,4,392.28,1569.12
3345,1136,91,2,202.5,405.0
3346,1136,8,4,303.0,1212.0
3347,1136,64,3,376.68,1130.04
3348,1137,144,1,284.79,284.79
3349,1137,42,2,403.5,807.0
3350,1137,164,3,135.91,407.73
3351,1137,31,1,417.88,417.88
3352,1137,70,4,256.3,1025.2
3353,1138,65,2,173.39,346.78
3354,1138,110,4,432.6,1730.4
3355,1138,175,3,84.98,254.94
3356,1139,40,2,343.88,687.76
3357,1139,136,4,82.93,331.72
3358,1139,190,1,432.98,432.98
3359,1139,114,1,128.08,128.08
3360,1139,30,4,142.6,570.4
3361,1140,26,1,39.43,39.43
3362,1140,83,1,408.93,408.93
3363,1140,174,4,320.37,1281.48
3364,1140,144,2,284.79,569.58
3365,1140,152,2,499.23,998.46
3366,1141,86,1,86.74,86.74
3367,1142,100,1,453.18,453.18
3368,1142,119,2,53.46,106.92
3369,1143,100,1,453.18,453.18
3370,1143,89,4,378.86,1515.44
3371,1144,108,2,331.2,662.4
3372,1144,192,2,93.78,187.56
3373,1144,112,4,53.72,214.88
3374,1145,89,3,378.86,1136.58
3375,1146,169,1,427.19,427.19
3376,1146,59,4,193.9,775.6
3377,1146,30,2,142.6,285.2
3378,1147,167,3,109.26,327.78
3379,1147,137,1,44.66,44.66
3380,1147,142,1,24.67,24.67
3381,1147,147,2,123.15,246.3
3382,1147,144,4,284.79,1139.16
3383,1148,75,2,271.99,543.98
3384,1149,7,2,113.23,226.46
3385,1149,168,3,105.78,317.34
3386,1149,91,2,202.5,405.0
3387,1149,183,3,157.59,472.77
3388,1150,26,4,39.43,157.72
3389,1151,175,1,84.98,84.98
3390,1151,183,2,157.59,315.18
3391,1151,107,1,99.25,99.25
3392,1151,182,1,217.74,217.74
3393,1151,23,3,415.56,1246.68
3394,1152,133,1,35.17,35.17
3395,1152,43,1,137.53,137.53
3396,1152,199,2,103.79,207.58
3397,1152,61,3,431.09,1293.27
3398,1152,183,4,157.59,630.36
3399,1153,147,1,123.15,123.15
3400,1153,65,2,173.39,346.78
3401,1154,49,2,74.12,148.24
3402,1154,193,3,392.28,1176.84
3403,1154,137,3,44.66,133.98
3404,1155,98,4,40.14,160.56
3405,1155,125,3,192.59,577.77
3406,1155,139,1,339.23,339.23
3407,1155,150,2,464.86,929.72
3408,1155,134,3,33.3,99.9
3409,1156,174,2,320.37,640.74
3410,1156,189,4,81.5,326.0
3411,1157,131,1,112.76,112.76
3412,1158,156,2,440.24,880.48
3413,1159,67,2,6.61,13.22
3414,1159,63,2,342.45,684.9
3415,1159,77,1,165.46,165.46
3416,1159,124,4,451.71,1806.84
3417,1159,184,4,449.97,1799.88
3418,1160,61,4,431.09,1724.36
3419,1160,57,2,397.08,794.16
3420,1161,79,4,439.97,1759.88
3421,1161,139,2,339.23,678.46
3422,1161,142,3,24.67,74.01
3423,1161,32,4,188.24,752.96
3424,1161,22,1,44.01,44.01
3425,1162,34,4,468.64,1874.56
3426,1162,83,4,408.93,1635.72
3427,1162,175,4,84.98,339.92
3428,1162,76,2,459.65,919.3
3429,1163,142,1,24.67,24.67
3430,1163,21,3,66.79,200.37
3431,1163,151,2,9.61,19.22
3432,1163,76,2,459.65,919.3
3433,1164,31,3,417.88,1253.64
3434,1164,127,4,146.2,584.8
3435,1164,191,4,441.3,1765.2
3436,1164,168,1,105.78,105.78
3437,1165,40,2,343.88,687.76
3438,1165,86,2,86.74,173.48
3439,1166,102,4,142.85,571.4
3440,1166,106,4,393.39,1573.56
3441,1166,14,4,350.58,1402.32
3442,1166,71,3,435.91,1307.73
3443,1167,174,1,320.37,320.37
3444,1167,50,1,282.88,282.88
3445,1167,15,4,142.55,570.2
3446,1167,135,2,241.01,482.02
3447,1168,168,4,105.78,423.12
3448,1168,52,3,449.42,1348.26
3449,1168,33,1,336.74,336.74
3450,1169,157,2,146.07,292.14
3451,1169,189,4,81.5,326.0
3452,1170,23,2,415.56,831.12
3453,1171,76,2,459.65,919.3
3454,1171,13,2,380.61,761.22
3455,1171,90,1,104.57,104.57
3456,1172,66,1,220.21,220.21
3457,1172,60,2,266.91,533.82
3458,1172,188,4,487.05,1948.2
3459,1172,187,2,442.65,885.3
3460,1173,184,4,449.97,1799.88
3461,1173,101,3,40.07,120.21
3462,1173,86,4,86.74,346.96
3463,1173,159,1,154.75,154.75
3464,1173,134,1,33.3,33.3
3465,1174,94,3,64.9,194.7
3466,1174,52,2,449.42,898.84
3467,1175,184,2,449.97,899.94
3468,1176,189,4,81.5,326.0
3469,1176,128,3,478.87,1436.61
3470,1176,92,4,326.69,1306.76
3471,1176,115,2,270.46,540.92
3472,1177,181,4,293.34,1173.36
3473,1177,21,2,66.79,133.58
3474,1178,68,2,438.55,877.1
3475,1178,16,1,478.82,478.82
3476,1179,41,4,118.38,473.52
3477,1179,106,4,393.39,1573.56
3478,1179,33,1,336.74,336.74
3479,1180,151,4,9.61,38.44
3480,1181,50,2,282.88,565.76
3481,1182,191,1,441.3,441.3
3482,1183,99,1,34.14,34.14
3483,1183,157,1,146.07,146.07
3484,1183,29,2,433.91,867.82
3485,1183,129,1,332.63,332.63
3486,1183,39,4,345.64,1382.56
3487,1184,93,4,450.31,1801.24
3488,1184,151,3,9.61,28.83
3489,1184,39,4,345.64,1382.56
3490,1184,88,3,482.36,1447.08
3491,1185,89,2,378.86,757.72
3492,1185,114,3,128.08,384.24
3493,1185,106,4,393.39,1573.56
3494,1186,154,1,255.41,255.41
3495,1186,149,1,153.5,153.5
3496,1186,104,4,363.06,1452.24
3497,1187,38,1,192.83,192.83
3498,1188,165,4,372.5,1490.0
3499,1188,7,4,113.23,452.92
3500,1188,24,4,443.3,1773.2
3501,1189,47,3,200.84,602.52
3502,1190,107,2,99.25,198.5
3503,1190,123,4,243.27,973.08
3504,1190,102,4,142.85,571.4
3505,1190,57,1,397.08,397.08
3506,1191,33,4,336.74,1346.96
3507,1192,79,1,439.97,439.97
3508,1192,198,2,430.0,860.0
3509,1192,45,4,438.8,1755.2
3510,1192,53,1,184.19,184.19
3511,1192,17,3,55.59,166.77
3512,1193,166,4,139.81,559.24
3513,1193,130,1,81.62,81.62
3514,1194,198,2,430.0,860.0
3515,1194,135,2,241.01,482.02
3516,1195,49,1,74.12,74.12
3517,1195,79,2,439.97,879.94
3518,1195,102,3,142.85,428.55
3519,1195,62,4,341.74,1366.96
3520,1196,178,1,42.25,42.25
3521,1196,181,2,293.34,586.68
3522,1196,79,4,439.97,1759.88
3523,1196,77,1,165.46,165.46
3524,1197,165,1,372.5,372.5
3525,1197,183,3,157.59,472.77
3526,1197,49,4,74.12,296.48
3527,1197,110,4,432.6,1730.4
3528,1197,155,4,466.96,1867.84
3529,1198,187,1,442.65,442.65
3530,1198,135,1,241.01,241.01
3531,1198,190,1,432.98,432.98
3532,1199,55,3,379.11,1137.33
3533,1200,191,1,441.3,441.3
3534,1200,196,3,83.8,251.4
3535,1200,165,1,372.5,372.5
3536,1200,2,2,141.14,282.28
3537,1200,125,4,192.59,770.36
3538,1201,96,2,296.21,592.42
3539,1201,46,1,110.25,110.25
3540,1202,86,2,86.74,173.48
3541,1202,88,3,482.36,1447.08
3542,1202,119,2,53.46,106.92
3543,1203,80,3,123.53,370.59
3544,1203,1,2,60.11,120.22
3545,1203,34,1,468.64,468.64
3546,1203,93,3,450.31,1350.93
3547,1203,116,3,213.83,641.49
3548,1204,110,4,432.6,1730.4
3549,1204,129,2,332.63,665.26
3550,1204,148,4,69.78,279.12
3551,1204,81,3,439.61,1318.83
3552,1204,15,4,142.55,570.2
3553,1205,42,2,403.5,807.0
3554,1205,4,1,339.97,339.97
3555,1206,36,2,89.71,179.42
3556,1206,166,1,139.81,139.81
3557,1206,96,4,296.21,1184.84
3558,1207,116,4,213.83,855.32
3559,1207,93,4,450.31,1801.24
3560,1207,161,1,409.47,409.47
3561,1208,84,4,384.09,1536.36
3562,1208,102,1,142.85,142.85
3563,1209,117,4,234.0,936.0
3564,1209,127,2,146.2,292.4
3565,1209,185,2,342.62,685.24
3566,1210,57,2,397.08,794.16
3567,1210,107,2,99.25,198.5
3568,1211,22,1,44.01,44.01
3569,1211,5,2,48.03,96.06
3570,1211,160,4,266.83,1067.32
3571,1212,35,1,40.34,40.34
3572,1213,149,3,153.5,460.5
3573,1214,157,2,146.07,292.14
3574,1214,40,1,343.88,343.88
3575,1214,44,1,457.0,457.0
3576,1214,55,2,379.11,758.22
3577,1215,196,1,83.8,83.8
3578,1215,70,4,256.3,1025.2
3579,1215,54,4,257.22,1028.88
3580,1215,63,3,342.45,1027.35
3581,1216,14,1,350.58,350.58
3582,1217,13,2,380.61,761.22
3583,1217,30,1,142.6,142.6
3584,1217,74,4,190.09,760.36
3585,1217,149,3,153.5,460.5
3586,1217,11,1,114.12,114.12
3587,1218,56,3,80.66,241.98
3588,1218,198,2,430.0,860.0
3589,1218,200,1,178.08,178.08
3590,1218,2,3,141.14,423.42
3591,1219,82,1,47.4,47.4
3592,1219,189,4,81.5,326.0
3593,1219,78,4,60.37,241.48
3594,1219,15,1,142.55,142.55
3595,1220,93,1,450.31,450.31
3596,1220,56,2,80.66,161.32
3597,1221,19,4,303.84,1215.36
3598,1221,172,3,415.53,1246.59
3599,1221,99,1,34.14,34.14
3600,1221,148,1,69.78,69.78
3601,1221,34,2,468.64,937.28
3602,1222,97,3,296.28,888.84
3603,1223,78,2,60.37,120.74
3604,1223,151,4,9.61,38.44
3605,1223,32,1,188.24,188.24
3606,1224,145,4,467.68,1870.72
3607,1224,118,2,224.35,448.7
3608,1224,45,4,438.8,1755.2
3609,1224,125,3,192.59,577.77
3610,1224,173,3,6.76,20.28
3611,1225,30,1,142.6,142.6
3612,1226,128,2,478.87,957.74
3613,1226,159,2,154.75,309.5
3614,1226,56,2,80.66,161.32
3615,1227,79,4,439.97,1759.88
3616,1227,63,1,342.45,342.45
3617,1227,45,3,438.8,1316.4
3618,1227,130,3,81.62,244.86
3619,1227,111,4,338.32,1353.28
3620,1228,115,1,270.46,270.46
3621,1228,117,3,234.0,702.0
3622,1228,6,4,20.73,82.92
3623,1228,99,2,34.14,68.28
3624,1229,122,3,87.32,261.96
3625,1229,95,2,36.69,73.38
3626,1230,21,4,66.79,267.16
3627,1230,114,1,128.08,128.08
3628,1230,13,2,380.61,761.22
3629,1230,91,1,202.5,202.5
3630,1231,190,4,432.98,1731.92
3631,1231,50,1,282.88,282.88
3632,1231,43,3,137.53,412.59
3633,1231,74,1,190.09,190.09
3634,1231,126,3,136.28,408.84
3635,1232,120,3,499.64,1498.92
3636,1232,35,1,40.34,40.34
3637,1233,14,1,350.58,350.58
3638,1233,27,1,117.81,117.81
3639,1233,9,2,103.42,206.84
3640,1233,53,3,184.19,552.57
3641,1234,38,3,192.83,578.49
3642,1235,78,3,60.37,181.11
3643,1235,93,1,450.31,450.31
3644,1235,109,1,214.67,214.67
3645,1235,83,2,408.93,817.86
3646,1235,154,3,255.41,766.23
3647,1236,88,2,482.36,964.72
3648,1236,73,3,306.44,919.32
3649,1236,60,1,266.91,266.91
3650,1236,161,2,409.47,818.94
3651,1237,119,3,53.46,160.38
3652,1237,74,1,190.09,190.09
3653,1237,67,3,6.61,19.83
3654,1237,29,2,433.91,867.82
3655,1237,174,4,320.37,1281.48
3656,1238,135,4,241.01,964.04
3657,1238,134,3,33.3,99.9
3658,1238,98,3,40.14,120.42
3659,1239,135,1,241.01,241.01
3660,1239,167,3,109.26,327.78
3661,1239,134,4,33.3,133.2
3662,1240,27,2,117.81,235.62
3663,1241,142,3,24.67,74.01
3664,1242,90,2,104.57,209.14
3665,1242,47,4,200.84,803.36
3666,1242,199,4,103.79,415.16
3667,1242,2,1,141.14,141.14
3668,1243,195,4,406.32,1625.28
3669,1244,100,1,453.18,453.18
3670,1244,198,4,430.0,1720.0
3671,1245,105,1,290.22,290.22
3672,1245,74,3,190.09,570.27
3673,1246,130,4,81.62,326.48
3674,1246,176,4,278.08,1112.32
3675,1246,27,2,117.81,235.62
3676,1246,87,3,436.85,1310.55
3677,1247,28,1,492.68,492.68
3678,1247,5,3,48.03,144.09
3679,1247,84,3,384.09,1152.27
3680,1247,187,4,442.65,1770.6
3681,1247,59,3,193.9,581.7
3682,1248,133,3,35.17,105.51
3683,1248,44,1,457.0,457.0
3684,1249,1,3,60.11,180.33
3685,1250,16,3,478.82,1436.46
3686,1250,73,1,306.44,306.44
3687,1250,134,1,33.3,33.3
3688,1251,24,3,443.3,1329.9
3689,1251,77,1,165.46,165.46
3690,1251,72,1,421.63,421.63
3691,1251,69,4,486.08,1944.32
3692,1252,128,1,478.87,478.87
3693,1252,79,4,439.97,1759.88
3694,1252,36,1,89.71,89.71
3695,1252,52,2,449.42,898.84
3696,1253,200,3,178.08,534.24
3697,1253,133,3,35.17,105.51
3698,1253,108,3,331.2,993.6
3699,1253,129,4,332.63,1330.52
3700,1254,51,4,374.77,1499.08
3701,1255,145,3,467.68,1403.04
3702,1255,36,4,89.71,358.84
3703,1256,169,2,427.19,854.38
3704,1257,139,3,339.23,1017.69
3705,1257,78,1,60.37,60.37
3706,1257,167,2,109.26,218.52
3707,1257,170,2,246.82,493.64
3708,1258,113,4,365.47,1461.88
3709,1258,52,4,449.42,1797.68
3710,1258,61,2,431.09,862.18
3711,1258,40,3,343.88,1031.64
3712,1259,181,1,293.34,293.34
3713,1259,73,1,306.44,306.44
3714,1260,160,1,266.83,266.83
3715,1260,165,2,372.5,745.0
3716,1260,136,1,82.93,82.93
3717,1260,97,3,296.28,888.84
3718,1260,76,4,459.65,1838.6
3719,1261,51,3,374.77,1124.31
3720,1261,127,3,146.2,438.6
3721,1261,118,4,224.35,897.4
3722,1261,53,1,184.19,184.19
3723,1262,58,2,300.22,600.44
3724,1262,108,2,331.2,662.4
3725,1262,55,3,379.11,1137.33
3726,1262,44,1,457.0,457.0
3727,1262,51,3,374.77,1124.31
3728,1263,65,4,173.39,693.56
3729,1263,141,1,126.88,126.88
3730,1264,174,2,320.37,640.74
3731,1264,54,2,257.22,514.44
3732,1265,32,2,188.24,376.48
3733,1265,33,2,336.74,673.48
3734,1265,124,4,451.71,1806.84
3735,1266,111,4,338.32,1353.28
3736,1267,129,3,332.63,997.89
3737,1267,142,4,24.67,98.68
3738,1268,72,3,421.63,1264.89
3739,1269,99,4,34.14,136.56
3740,1269,4,2,339.97,679.94
3741,1269,39,3,345.64,1036.92
3742,1270,161,3,409.47,1228.41
3743,1271,105,1,290.22,290.22
3744,1271,160,4,266.83,1067.32
3745,1271,35,2,40.34,80.68
3746,1271,183,3,157.59,472.77
3747,1271,21,4,66.79,267.16
3748,1272,114,1,128.08,128.08
3749,1273,144,3,284.79,854.37
3750,1273,58,3,300.22,900.66
3751,1273,9,3,103.42,310.26
3752,1274,139,4,339.23,1356.92
3753,1274,63,1,342.45,342.45
3754,1274,60,1,266.91,266.91
3755,1274,71,2,435.91,871.82
3756,1274,133,1,35.17,35.17
3757,1275,74,4,190.09,760.36
3758,1275,123,1,243.27,243.27
3759,1276,83,4,408.93,1635.72
3760,1276,115,2,270.46,540.92
3761,1276,9,2,103.42,206.84
3762,1277,113,3,365.47,1096.41
3763,1277,141,3,126.88,380.64
3764,1277,198,3,430.0,1290.0
3765,1277,85,4,331.58,1326.32
3766,1277,41,1,118.38,118.38
3767,1278,80,1,123.53,123.53
3768,1278,20,2,366.22,732.44
3769,1278,48,3,232.13,696.39
3770,1278,11,2,114.12,228.24
3771,1278,162,3,466.22,1398.66
3772,1279,106,4,393.39,1573.56
3773,1279,92,1,326.69,326.69
3774,1279,15,2,142.55,285.1
3775,1279,82,4,47.4,189.6
3776,1280,110,3,432.6,1297.8
3777,1280,15,2,142.55,285.1
3778,1280,187,2,442.65,885.3
3779,1280,152,1,499.23,499.23
3780,1281,93,4,450.31,1801.24
3781,1281,46,3,110.25,330.75
3782,1281,111,3,338.32,1014.96
3783,1281,72,2,421.63,843.26
3784,1281,23,3,415.56,1246.68
3785,1282,195,2,406.32,812.64
3786,1282,109,1,214.67,214.67
3787,1283,178,3,42.25,126.75
3788,1283,114,2,128.08,256.16
3789,1284,54,2,257.22,514.44
3790,1284,184,1,449.97,449.97
3791,1285,96,1,296.21,296.21
3792,1285,70,3,256.3,768.9
3793,1285,167,2,109.26,218.52
3794,1286,115,1,270.46,270.46
3795,1286,44,1,457.0,457.0
3796,1286,185,3,342.62,1027.86
3797,1287,70,3,256.3,768.9
3798,1287,197,1,58.51,58.51
3799,1288,165,3,372.5,1117.5
3800,1288,120,2,499.64,999.28
3801,1288,17,4,55.59,222.36
3802,1288,49,2,74.12,148.24
3803,1289,104,4,363.06,1452.24
3804,1289,95,2,36.69,73.38
3805,1290,123,4,243.27,973.08
3806,1290,200,1,178.08,178.08
3807,1291,5,2,48.03,96.06
3808,1291,28,4,492.68,1970.72
3809,1292,56,3,80.66,241.98
3810,1293,134,2,33.3,66.6
3811,1293,71,1,435.91,435.91
3812,1293,153,2,41.26,82.52
3813,1293,156,1,440.24,440.24
3814,1293,62,4,341.74,1366.96
3815,1294,116,2,213.83,427.66
3816,1295,62,1,341.74,341.74
3817,1295,42,4,403.5,1614.0
3818,1295,50,4,282.88,1131.52
3819,1295,28,1,492.68,492.68
3820,1295,52,1,449.42,449.42
3821,1296,194,2,402.11,804.22
3822,1296,87,1,436.85,436.85
3823,1297,185,1,342.62,342.62
3824,1298,50,2,282.88,565.76
3825,1299,84,3,384.09,1152.27
3826,1299,194,3,402.11,1206.33
3827,1300,182,3,217.74,653.22
3828,1300,107,1,99.25,99.25
3829,1300,63,1,342.45,342.45
3830,1300,171,1,50.69,50.69
3831,1300,50,1,282.88,282.88
3832,1301,112,1,53.72,53.72
3833,1301,19,2,303.84,607.68
3834,1302,182,3,217.74,653.22
3835,1302,112,3,53.72,161.16
3836,1303,59,4,193.9,775.6
3837,1304,144,3,284.79,854.37
3838,1304,143,1,212.52,212.52
3839,1304,87,3,436.85,1310.55
3840,1305,38,2,192.83,385.66
3841,1306,24,2,443.3,886.6
3842,1306,74,4,190.09,760.36
3843,1306,19,2,303.84,607.68
3844,1306,161,3,409.47,1228.41
3845,1306,185,3,342.62,1027.86
3846,1307,154,3,255.41,766.23
3847,1307,175,3,84.98,254.94
3848,1307,122,1,87.32,87.32
3849,1307,191,1,441.3,441.3
3850,1308,23,2,415.56,831.12
3851,1308,4,4,339.97,1359.88
3852,1308,119,4,53.46,213.84
3853,1309,139,1,339.23,339.23
3854,1310,24,1,443.3,443.3
3855,1310,31,3,417.88,1253.64
3856,1311,111,3,338.32,1014.96
3857,1311,108,4,331.2,1324.8
3858,1311,103,4,111.05,444.2
3859,1312,66,3,220.21,660.63
3860,1312,125,2,192.59,385.18
3861,1312,187,2,442.65,885.3
3862,1312,173,4,6.76,27.04
3863,1312,65,4,173.39,693.56
3864,1313,69,2,486.08,972.16
3865,1313,119,4,53.46,213.84
3866,1313,180,1,22.83,22.83
3867,1313,107,4,99.25,397.0
3868,1313,146,2,336.51,673.02
3869,1314,37,2,126.18,252.36
3870,1315,61,1,431.09,431.09
3871,1315,77,1,165.46,165.46
3872,1316,180,4,22.83,91.32
3873,1316,113,2,365.47,730.94
3874,1316,35,4,40.34,161.36
3875,1317,161,2,409.47,818.94
3876,1318,5,1,48.03,48.03
3877,1318,189,4,81.5,326.0
3878,1318,36,3,89.71,269.13
3879,1318,29,1,433.91,433.91
3880,1319,156,2,440.24,880.48
3881,1319,158,1,417.7,417.7
3882,1319,72,2,421.63,843.26
3883,1319,106,3,393.39,1180.17
3884,1320,96,4,296.21,1184.84
3885,1321,92,3,326.69,980.07
3886,1321,200,4,178.08,712.32
3887,1322,178,3,42.25,126.75
3888,1323,10,2,352.16,704.32
3889,1323,63,2,342.45,684.9
3890,1323,145,1,467.68,467.68
3891,1323,99,4,34.14,136.56
3892,1323,108,4,331.2,1324.8
3893,1324,133,3,35.17,105.51
3894,1324,24,2,443.3,886.6
3895,1324,125,4,192.59,770.36
3896,1324,72,2,421.63,843.26
3897,1324,20,3,366.22,1098.66
3898,1325,184,4,449.97,1799.88
3899,1325,14,1,350.58,350.58
3900,1326,82,4,47.4,189.6
3901,1326,154,3,255.41,766.23
3902,1326,31,4,417.88,1671.52
3903,1326,42,4,403.5,1614.0
3904,1327,158,2,417.7,835.4
3905,1327,80,3,123.53,370.59
3906,1327,21,1,66.79,66.79
3907,1327,150,1,464.86,464.86
3908,1328,148,2,69.78,139.56
3909,1329,146,2,336.51,673.02
3910,1330,187,2,442.65,885.3
3911,1330,6,1,20.73,20.73
3912,1331,23,4,415.56,1662.24
3913,1331,186,1,55.88,55.88
3914,1331,57,1,397.08,397.08
3915,1331,18,3,52.87,158.61
3916,1331,13,1,380.61,380.61
3917,1332,167,2,109.26,218.52
3918,1332,29,3,433.91,1301.73
3919,1332,200,4,178.08,712.32
3920,1332,14,3,350.58,1051.74
3921,1333,64,4,376.68,1506.72
3922,1333,185,1,342.62,342.62
3923,1333,4,2,339.97,679.94
3924,1334,76,1,459.65,459.65
3925,1334,69,3,486.08,1458.24
